timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695579894429,2045,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-2,text,true,,309345,501,10,30,https://www.propertyfinder.bh/,1523,0,1373
1695579894430,2136,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-1,text,true,,309321,501,10,30,https://www.propertyfinder.bh/,1516,0,1470
1695579894494,2134,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-3,text,true,,309329,501,10,30,https://www.propertyfinder.bh/,1450,0,1403
1695579894677,1985,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-5,text,true,,309508,501,10,30,https://www.propertyfinder.bh/,1267,0,1156
1695579894581,2132,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-4,text,true,,309313,501,10,30,https://www.propertyfinder.bh/,1362,0,1319
1695579894546,2237,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-4,text,true,,309397,501,10,30,https://www.propertyfinder.bh/,1412,0,1286
1695579894429,2382,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-2,text,true,,309329,501,10,30,https://www.propertyfinder.bh/,1516,0,1439
1695579895090,1737,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-9,text,true,,309437,501,10,30,https://www.propertyfinder.bh/,874,0,752
1695579894491,2530,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-3,text,true,,309362,501,10,30,https://www.propertyfinder.bh/,1480,0,1338
1695579894429,2593,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-2,text,true,,309431,501,10,30,https://www.propertyfinder.bh/,1543,0,1415
1695579894993,2032,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-8,text,true,,309414,501,10,30,https://www.propertyfinder.bh/,1087,0,883
1695579895187,1843,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-10,text,true,,309431,501,10,30,https://www.propertyfinder.bh/,1072,0,691
1695579895065,1972,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-9,text,true,,309376,501,10,30,https://www.propertyfinder.bh/,985,0,798
1695579894965,2079,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-8,text,true,,309430,501,10,30,https://www.propertyfinder.bh/,1045,0,956
1695579894939,2105,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-8,text,true,,309398,501,10,30,https://www.propertyfinder.bh/,1032,0,902
1695579894773,2277,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-6,text,true,,309430,501,10,30,https://www.propertyfinder.bh/,1217,0,1075
1695579894875,2175,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-7,text,true,,309415,501,10,30,https://www.propertyfinder.bh/,1139,0,1049
1695579894429,2629,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-1,text,true,,309430,501,10,30,https://www.propertyfinder.bh/,1589,0,1503
1695579894839,2221,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-7,text,true,,309374,501,10,30,https://www.propertyfinder.bh/,1176,0,1083
1695579894747,2319,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-6,text,true,,309428,501,10,30,https://www.propertyfinder.bh/,1276,0,1182
1695579895139,1947,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-10,text,true,,309565,501,10,30,https://www.propertyfinder.bh/,976,0,658
1695579894455,2631,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-3,text,true,,309431,501,10,30,https://www.propertyfinder.bh/,1680,0,1375
1695579894795,2294,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-6,text,true,,309406,501,10,30,https://www.propertyfinder.bh/,1196,0,1123
1695579895040,2049,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-9,text,true,,309397,501,10,30,https://www.propertyfinder.bh/,977,0,889
1695579894642,2449,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-5,text,true,,309390,501,10,30,https://www.propertyfinder.bh/,1620,0,1242
1695579894697,2399,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-5,text,true,,309474,501,10,30,https://www.propertyfinder.bh/,1420,0,1115
1695579894429,2671,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-1,text,true,,309423,501,10,30,https://www.propertyfinder.bh/,1591,0,1495
1695579894599,2504,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-4,text,true,,309405,501,10,30,https://www.propertyfinder.bh/,1461,0,1340
1695579895175,1948,https://www.propertyfinder.bh/,200,OK,Scenario 2 2-10,text,true,,309515,501,10,30,https://www.propertyfinder.bh/,908,0,775
1695579894893,2254,https://www.propertyfinder.bh/,200,OK,Scenario 3 3-7,text,true,,309407,501,10,30,https://www.propertyfinder.bh/,1201,0,1061
1695579896715,481,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-4,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,481,0,352
1695579896631,583,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-3,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,583,0,448
1695579896664,562,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-5,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,562,0,417
1695579896572,660,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-1,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,660,0,527
1695579896483,755,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-2,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,755,0,625
1695579896829,571,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-9,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,571,0,379
1695579896785,646,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-4,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,646,0,438
1695579896813,673,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-2,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,673,0,409
1695579897025,597,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-2,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,597,0,342
1695579897023,600,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-3,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,600,0,348
1695579897048,589,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-8,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,589,0,330
1695579897061,576,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-7,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,576,0,372
1695579897052,587,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-6,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,587,0,359
1695579897045,594,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-8,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,594,0,377
1695579897059,589,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-1,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,589,0,350
1695579897052,597,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-7,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,597,0,379
1695579897089,561,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-3,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,561,0,364
1695579897088,563,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-10,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,563,0,364
1695579897068,584,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-6,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,584,0,358
1695579897032,627,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-10,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,627,0,390
1695579897039,621,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-9,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,621,0,413
1695579897027,635,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-8,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,635,0,379
1695579897125,539,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee,200,OK,Scenario 2 2-10,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=e6106361-7d63-404e-97a8-ba8ae0ce8aee&partnerId=18695,538,0,338
1695579897149,528,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-7,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,528,0,313
1695579897093,584,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-5,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,584,0,378
1695579897098,647,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-5,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,647,0,387
1695579897102,644,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-1,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,644,0,369
1695579897091,658,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-6,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,658,0,390
1695579897105,644,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34,200,OK,Scenario 3 3-4,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=30ae4ca8-2a0d-471f-b7bf-8a635183dc34&partnerId=18695,643,0,357
1695579897091,659,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-9,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,659,0,405
1695579897239,671,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-2,text,true,,398717,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,215,0,0
1695579897911,160,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-2,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,160,0,0
1695579897431,765,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-4,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,411,0,0
1695579898073,171,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=59bc87af-4eb2-4291-8e8b-e2bcd4d534cb,200,OK,Scenario 1 1-2,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=59bc87af-4eb2-4291-8e8b-e2bcd4d534cb&partnerId=18695,171,0,0
1695579894356,3802,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Scenario 1 1-2,,true,,718592,2931,10,30,null,2824,87,1998
1695579897678,690,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-5,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,409,0,0
1695579898197,282,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-4,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,282,0,0
1695579898370,160,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-5,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,160,0,0
1695579898246,431,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-2,text,true,,309313,501,10,30,https://www.propertyfinder.bh/,48,0,0
1695579898531,219,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=59bc87af-4eb2-4291-8e8b-e2bcd4d534cb,200,OK,Scenario 1 1-5,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=59bc87af-4eb2-4291-8e8b-e2bcd4d534cb&partnerId=18695,219,0,0
1695579898479,271,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=59bc87af-4eb2-4291-8e8b-e2bcd4d534cb,200,OK,Scenario 1 1-4,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=59bc87af-4eb2-4291-8e8b-e2bcd4d534cb&partnerId=18695,271,0,0
1695579894545,4201,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Scenario 1 1-4,,true,,718645,2931,10,30,null,3022,4,1724
1695579894641,4102,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Scenario 1 1-5,,true,,718638,2931,10,30,null,2992,7,1620
1695579898751,61,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-5,text,true,,309336,501,10,30,https://www.propertyfinder.bh/,13,0,0
1695579897747,1072,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-1,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,247,0,0
1695579897638,1222,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-8,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,274,0,0
1695579897638,1228,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-7,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,309,0,0
1695579898678,195,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-2,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,195,0,0
1695579897652,1227,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-10,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,380,0,0
1695579897653,1238,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-6,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,407,0,0
1695579897651,1291,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-3,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,488,0,0
1695579898813,145,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572,200,OK,Scenario 1 1-5,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=b8968936-260b-4cbe-9d03-c2584d4d9572&partnerId=18695,145,0,0
1695579898751,211,https://www.propertyfinder.bh/,200,OK,Scenario 1 1-4,text,true,,309313,501,10,30,https://www.propertyfinder.bh/,30,0,0
1695579898820,142,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-1,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,142,0,0
1695579898861,131,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-8,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,131,0,0
1695579898866,137,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-7,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,136,0,0
1695579898880,131,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-10,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,130,0,0
1695579898891,131,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-6,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,131,0,0
1695579897751,1307,https://www.propertyfinder.bh/en/search?c=1&fu=0&ob=mr&page=1&t=35,200,OK,Scenario 1 1-9,text,true,,398718,564,10,30,https://www.propertyfinder.bh/en/search?c=1&ob=mr&t=35&page=1&fu=0,390,0,0
1695579898943,132,https://fledge.eu.criteo.com/tagging/advertiser?partnerId=18695&uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab,200,OK,Scenario 1 1-3,text,true,,3510,622,10,30,https://fledge.eu.criteo.com/tagging/advertiser?uid=cd8e042c-df90-4def-9859-4a5044347411&requestId=8c669eaa-1acf-4d8e-83d0-5e962a480dab&partnerId=18695,132,0,0
